Name,Surname,Homework1,Homework2,Homework3,Homework4,Homework5,Exam
Name4650,Surname4650,9,1,1,10,2,10
Name4651,Surname4651,4,2,6,10,3,10
Name4652,Surname4652,4,3,3,4,2,2
Name4653,Surname4653,5,1,9,8,10,3
Name4654,Surname4654,3,5,6,6,5,1
Name4655,Surname4655,1,7,9,10,9,9
Name4656,Surname4656,8,5,5,6,5,4
Name4657,Surname4657,2,1,3,2,1,6
Name4658,Surname4658,2,9,4,2,6,8
Name4659,Surname4659,7,1,2,3,10,2
Name4660,Surname4660,8,10,1,6,7,6
Name4661,Surname4661,4,3,1,10,10,9
Name4662,Surname4662,7,4,8,5,1,9
Name4663,Surname4663,3,1,7,7,1,3
Name4664,Surname4664,5,2,3,1,7,10
Name4665,Surname4665,10,8,1,6,4,7
Name4666,Surname4666,8,4,5,8,3,3
Name4667,Surname4667,3,1,5,3,10,2
Name4668,Surname4668,4,4,9,9,10,8
Name4669,Surname4669,3,9,6,10,8,10
Name4670,Surname4670,8,2,1,5,6,9
Name4671,Surname4671,3,10,3,4,1,8
Name4672,Surname4672,9,3,6,3,3,8
Name4673,Surname4673,8,6,8,8,2,3
Name4674,Surname4674,6,7,6,7,5,9
Name4675,Surname4675,4,6,4,3,5,9
Name4676,Surname4676,2,5,3,4,2,6
Name4677,Surname4677,3,3,6,6,7,4
Name4678,Surname4678,2,6,7,4,2,5
Name4679,Surname4679,9,4,1,1,7,9
Name4680,Surname4680,8,6,4,7,1,7
Name4681,Surname4681,1,6,3,4,1,2
Name4682,Surname4682,9,7,7,4,7,3
Name4683,Surname4683,5,2,6,1,7,6
Name4684,Surname4684,2,7,8,7,10,10
Name4685,Surname4685,2,9,2,8,7,5
Name4686,Surname4686,7,8,10,10,7,9
Name4687,Surname4687,2,2,7,6,7,10
Name4688,Surname4688,2,7,3,3,3,8
Name4689,Surname4689,5,7,2,7,7,8
Name4690,Surname4690,4,4,7,8,6,5
Name4691,Surname4691,10,2,8,2,5,3
Name4692,Surname4692,8,4,7,2,4,6
Name4693,Surname4693,3,2,4,1,6,5
Name4694,Surname4694,10,6,1,10,2,1
Name4695,Surname4695,2,4,10,3,9,6
Name4696,Surname4696,4,7,7,7,8,3
Name4697,Surname4697,7,9,4,1,4,7
Name4698,Surname4698,3,2,5,2,8,8
Name4699,Surname4699,6,4,10,7,4,1
Name4700,Surname4700,1,3,4,6,5,6
Name4701,Surname4701,9,5,6,10,6,9
Name4702,Surname4702,6,2,10,8,10,2
Name4703,Surname4703,6,9,2,6,5,2
Name4704,Surname4704,10,5,4,4,6,9
Name4705,Surname4705,4,4,4,7,6,8
Name4706,Surname4706,4,6,4,6,10,1
Name4707,Surname4707,9,9,1,4,10,10
Name4708,Surname4708,8,9,8,4,4,9
Name4709,Surname4709,10,8,3,4,7,3
Name4710,Surname4710,8,4,2,1,1,7
Name4711,Surname4711,6,9,4,6,8,9
Name4712,Surname4712,10,5,10,10,1,4
Name4713,Surname4713,6,9,7,10,1,3
Name4714,Surname4714,9,5,10,7,6,10
Name4715,Surname4715,9,4,5,10,10,5
Name4716,Surname4716,4,2,9,6,2,10
Name4717,Surname4717,4,3,9,8,2,6
Name4718,Surname4718,4,8,5,8,2,5
Name4719,Surname4719,7,8,8,4,8,3
Name4720,Surname4720,8,5,9,1,6,8
Name4721,Surname4721,2,6,6,10,9,3
Name4722,Surname4722,4,8,6,3,6,6
Name4723,Surname4723,8,7,9,4,2,3
Name4724,Surname4724,3,4,9,6,8,4
Name4725,Surname4725,3,7,1,10,7,6
Name4726,Surname4726,8,6,5,8,10,1
Name4727,Surname4727,9,10,1,5,4,1
Name4728,Surname4728,2,2,1,6,5,7
Name4729,Surname4729,4,2,3,4,5,8
Name4730,Surname4730,6,2,8,4,7,6
Name4731,Surname4731,9,7,3,1,1,10
Name4732,Surname4732,6,7,2,6,2,7
Name4733,Surname4733,10,10,1,7,6,4
Name4734,Surname4734,6,8,8,1,4,9
Name4735,Surname4735,9,6,8,7,2,10
Name4736,Surname4736,7,4,9,5,3,8
Name4737,Surname4737,7,2,5,4,2,8
Name4738,Surname4738,4,8,5,10,1,5
Name4739,Surname4739,8,4,4,5,10,7
Name4740,Surname4740,8,1,9,7,5,6
Name4741,Surname4741,4,2,9,4,3,9
Name4742,Surname4742,8,5,7,2,8,6
Name4743,Surname4743,8,6,9,7,9,7
Name4744,Surname4744,4,9,4,9,2,4
Name4745,Surname4745,1,7,6,4,1,1
Name4746,Surname4746,4,7,9,8,4,5
Name4747,Surname4747,2,3,6,4,1,1
Name4748,Surname4748,5,1,1,4,9,1
Name4749,Surname4749,1,1,1,2,1,1
Name4750,Surname4750,8,8,1,8,5,5
Name4751,Surname4751,2,9,2,3,4,5
Name4752,Surname4752,6,10,4,9,6,4
Name4753,Surname4753,5,1,2,9,8,9
Name4754,Surname4754,5,7,9,9,9,2
Name4755,Surname4755,5,4,10,2,8,2
Name4756,Surname4756,3,6,1,3,4,6
Name4757,Surname4757,10,7,4,7,9,5
Name4758,Surname4758,4,7,2,4,9,4
Name4759,Surname4759,10,10,8,10,6,2
Name4760,Surname4760,2,7,7,3,8,4
Name4761,Surname4761,8,5,6,3,10,3
Name4762,Surname4762,10,4,8,3,4,6
Name4763,Surname4763,8,5,1,8,10,5
Name4764,Surname4764,5,3,8,4,8,6
Name4765,Surname4765,8,7,8,5,6,6
Name4766,Surname4766,7,7,9,4,8,4
Name4767,Surname4767,5,7,7,10,9,3
Name4768,Surname4768,5,8,2,5,8,4
Name4769,Surname4769,3,5,3,5,3,10
Name4770,Surname4770,3,7,5,1,8,8
Name4771,Surname4771,3,2,8,1,6,2
Name4772,Surname4772,5,9,8,7,3,9
Name4773,Surname4773,3,4,8,5,7,4
Name4774,Surname4774,2,2,3,10,1,8
Name4775,Surname4775,9,1,10,6,7,6
Name4776,Surname4776,7,3,3,4,8,1
Name4777,Surname4777,7,10,9,1,9,8
Name4778,Surname4778,6,6,10,10,3,4
Name4779,Surname4779,10,5,1,6,8,1
Name4780,Surname4780,5,4,8,7,3,10
Name4781,Surname4781,3,7,10,3,6,2
Name4782,Surname4782,10,6,4,3,5,6
Name4783,Surname4783,10,8,1,6,2,8
Name4784,Surname4784,9,10,8,4,6,6
Name4785,Surname4785,4,9,7,2,10,3
Name4786,Surname4786,6,8,1,3,6,5
Name4787,Surname4787,4,5,9,1,7,10
Name4788,Surname4788,9,6,4,6,8,4
Name4789,Surname4789,10,9,5,2,2,6
Name4790,Surname4790,4,9,6,10,4,2
Name4791,Surname4791,5,7,3,8,3,3
Name4792,Surname4792,5,6,2,6,2,5
Name4793,Surname4793,1,1,1,5,2,5
Name4794,Surname4794,7,9,5,5,10,7
Name4795,Surname4795,5,4,1,2,2,6
Name4796,Surname4796,3,5,4,6,3,5
Name4797,Surname4797,10,9,1,1,1,1
Name4798,Surname4798,10,8,5,8,10,10
Name4799,Surname4799,1,10,3,5,3,3
Name4800,Surname4800,6,9,9,3,9,6
Name4801,Surname4801,8,6,8,1,4,2
Name4802,Surname4802,4,5,8,1,2,5
Name4803,Surname4803,7,5,8,5,2,2
Name4804,Surname4804,8,7,2,6,9,5
Name4805,Surname4805,7,3,2,7,6,5
Name4806,Surname4806,3,9,2,1,8,4
Name4807,Surname4807,7,8,2,10,1,8
Name4808,Surname4808,10,3,10,10,2,10
Name4809,Surname4809,2,3,5,8,10,4
Name4810,Surname4810,4,3,6,1,10,3
Name4811,Surname4811,4,4,8,6,10,9
Name4812,Surname4812,1,3,1,4,9,8
Name4813,Surname4813,4,4,1,1,7,7
Name4814,Surname4814,5,2,6,1,3,9
Name4815,Surname4815,6,3,10,5,4,2
Name4816,Surname4816,8,9,6,6,10,6
Name4817,Surname4817,8,2,7,6,2,8
Name4818,Surname4818,7,6,6,6,7,3
Name4819,Surname4819,10,9,9,4,2,10
Name4820,Surname4820,10,1,9,3,8,10
Name4821,Surname4821,3,1,10,1,2,4
Name4822,Surname4822,1,8,10,6,10,4
Name4823,Surname4823,2,6,4,10,2,10
Name4824,Surname4824,7,4,5,6,3,1
Name4825,Surname4825,9,8,8,1,1,8
Name4826,Surname4826,7,7,7,6,4,5
Name4827,Surname4827,7,1,1,9,5,1
Name4828,Surname4828,8,2,8,1,6,1
Name4829,Surname4829,7,2,3,4,10,3
Name4830,Surname4830,2,2,2,8,5,4
Name4831,Surname4831,3,6,8,1,6,3
Name4832,Surname4832,8,8,8,2,10,5
Name4833,Surname4833,5,5,3,7,7,10
Name4834,Surname4834,6,10,4,2,3,9
Name4835,Surname4835,4,6,8,3,5,6
Name4836,Surname4836,6,7,6,1,10,7
Name4837,Surname4837,1,10,9,4,8,2
Name4838,Surname4838,9,2,6,5,7,1
Name4839,Surname4839,6,8,7,1,9,8
Name4840,Surname4840,7,3,6,2,7,2
Name4841,Surname4841,5,6,1,2,5,5
Name4842,Surname4842,2,1,3,6,7,6
Name4843,Surname4843,4,6,9,9,2,4
Name4844,Surname4844,7,3,6,9,8,9
Name4845,Surname4845,10,3,10,4,6,4
Name4846,Surname4846,5,6,4,5,9,5
Name4847,Surname4847,8,8,8,4,4,1
Name4848,Surname4848,1,8,7,1,2,6
Name4849,Surname4849,5,6,5,3,9,7
Name4850,Surname4850,2,2,10,2,6,4
Name4851,Surname4851,10,10,9,7,5,5
Name4852,Surname4852,3,2,2,3,9,1
Name4853,Surname4853,7,8,6,4,8,10
Name4854,Surname4854,8,3,8,7,3,6
Name4855,Surname4855,10,8,4,2,7,1
Name4856,Surname4856,9,2,1,6,5,5
Name4857,Surname4857,2,2,3,1,2,1
Name4858,Surname4858,9,3,8,4,1,8
Name4859,Surname4859,6,10,10,8,10,7
Name4860,Surname4860,7,6,4,1,2,4
Name4861,Surname4861,10,9,4,4,4,2
Name4862,Surname4862,5,3,10,4,8,10
Name4863,Surname4863,9,3,3,6,10,9
Name4864,Surname4864,1,10,7,6,8,9
Name4865,Surname4865,10,6,1,10,1,9
Name4866,Surname4866,4,4,5,7,2,3
Name4867,Surname4867,8,10,3,6,7,7
Name4868,Surname4868,4,1,5,8,7,9
Name4869,Surname4869,8,9,4,3,10,4
Name4870,Surname4870,3,6,4,2,10,1
Name4871,Surname4871,1,10,2,1,3,3
Name4872,Surname4872,7,6,2,1,5,3
Name4873,Surname4873,8,9,6,8,2,4
Name4874,Surname4874,8,8,3,1,2,7
Name4875,Surname4875,9,2,8,2,5,8
Name4876,Surname4876,10,5,1,1,2,1
Name4877,Surname4877,6,5,6,10,4,10
Name4878,Surname4878,2,5,5,6,6,6
Name4879,Surname4879,7,7,2,2,2,10
Name4880,Surname4880,6,10,5,2,2,9
Name4881,Surname4881,4,10,5,6,1,3
Name4882,Surname4882,3,1,2,9,10,5
Name4883,Surname4883,3,6,7,6,9,4
Name4884,Surname4884,7,6,3,9,5,8
Name4885,Surname4885,2,6,5,1,2,5
Name4886,Surname4886,9,1,2,4,1,2
Name4887,Surname4887,10,4,7,10,4,4
Name4888,Surname4888,1,10,7,6,3,7
Name4889,Surname4889,10,10,5,3,10,4
Name4890,Surname4890,7,1,10,8,10,7
Name4891,Surname4891,10,3,7,7,2,5
Name4892,Surname4892,9,2,8,3,1,9
Name4893,Surname4893,6,3,3,10,6,4
Name4894,Surname4894,4,3,2,10,5,6
Name4895,Surname4895,1,7,5,7,4,3
Name4896,Surname4896,1,6,1,5,5,9
Name4897,Surname4897,4,10,7,5,9,2
Name4898,Surname4898,9,6,7,8,2,10
Name4899,Surname4899,4,1,9,6,6,10
Name4900,Surname4900,1,7,5,10,3,10
Name4901,Surname4901,8,7,3,3,9,5
Name4902,Surname4902,1,3,9,8,2,1
Name4903,Surname4903,4,1,7,3,1,8
Name4904,Surname4904,8,3,4,9,2,1
Name4905,Surname4905,4,6,3,1,9,9
Name4906,Surname4906,4,4,4,1,8,9
Name4907,Surname4907,4,7,10,2,6,4
Name4908,Surname4908,3,9,3,8,10,10
Name4909,Surname4909,8,9,7,9,3,4
Name4910,Surname4910,10,6,7,4,7,7
Name4911,Surname4911,4,6,10,8,7,3
Name4912,Surname4912,10,1,9,2,7,9
Name4913,Surname4913,8,8,7,5,6,8
Name4914,Surname4914,9,10,5,3,3,1
Name4915,Surname4915,1,8,9,5,6,5
Name4916,Surname4916,6,10,9,4,7,5
Name4917,Surname4917,8,5,8,5,3,8
Name4918,Surname4918,9,4,2,10,4,1
Name4919,Surname4919,8,9,9,3,2,8
Name4920,Surname4920,3,2,3,4,6,7
Name4921,Surname4921,5,5,8,3,5,2
Name4922,Surname4922,5,7,5,7,5,10
Name4923,Surname4923,9,2,5,10,5,2
Name4924,Surname4924,3,3,10,6,2,3
Name4925,Surname4925,4,8,5,1,9,3
Name4926,Surname4926,7,1,3,5,5,7
Name4927,Surname4927,6,1,1,1,1,7
Name4928,Surname4928,10,10,7,8,3,4
Name4929,Surname4929,5,2,10,6,7,8
Name4930,Surname4930,5,7,10,1,7,1
Name4931,Surname4931,1,5,4,10,3,9
Name4932,Surname4932,9,6,4,7,5,8
Name4933,Surname4933,7,9,8,1,6,5
Name4934,Surname4934,4,6,4,8,10,2
Name4935,Surname4935,7,7,3,2,1,9
Name4936,Surname4936,5,1,3,4,6,3
Name4937,Surname4937,5,3,8,1,10,5
Name4938,Surname4938,2,5,7,1,4,10
Name4939,Surname4939,4,7,8,9,2,4
Name4940,Surname4940,2,4,3,4,2,1
Name4941,Surname4941,1,8,7,8,9,3
Name4942,Surname4942,6,9,10,1,5,1
Name4943,Surname4943,10,4,1,4,9,9
Name4944,Surname4944,1,6,4,3,5,8
Name4945,Surname4945,4,6,6,4,4,9
Name4946,Surname4946,8,5,4,4,4,3
Name4947,Surname4947,5,9,6,10,10,9
Name4948,Surname4948,10,4,1,10,4,10
Name4949,Surname4949,3,5,5,5,1,7
Name4950,Surname4950,9,1,5,5,3,5
Name4951,Surname4951,1,9,4,9,6,2
Name4952,Surname4952,9,5,7,3,1,5
Name4953,Surname4953,5,10,2,1,8,2
Name4954,Surname4954,7,4,7,4,5,4
Name4955,Surname4955,1,7,4,5,3,1
Name4956,Surname4956,1,6,4,2,1,3
Name4957,Surname4957,2,2,1,9,9,5
Name4958,Surname4958,8,7,1,6,5,8
Name4959,Surname4959,7,8,10,7,9,4
Name4960,Surname4960,4,4,8,7,9,1
Name4961,Surname4961,1,8,6,2,2,10
Name4962,Surname4962,4,10,10,4,3,9
Name4963,Surname4963,9,7,3,6,6,7
Name4964,Surname4964,1,9,3,6,4,9
Name4965,Surname4965,8,3,4,10,10,8
Name4966,Surname4966,4,8,5,6,6,9
Name4967,Surname4967,7,5,9,5,10,2
Name4968,Surname4968,1,8,7,5,10,3
Name4969,Surname4969,1,9,10,9,1,1
Name4970,Surname4970,8,6,8,9,2,2
Name4971,Surname4971,3,4,5,10,4,7
Name4972,Surname4972,4,5,4,8,10,4
Name4973,Surname4973,5,2,4,9,8,8
Name4974,Surname4974,3,1,5,4,8,6
Name4975,Surname4975,4,1,9,7,4,7
Name4976,Surname4976,7,4,3,1,2,1
Name4977,Surname4977,3,6,4,2,9,1
Name4978,Surname4978,10,9,3,10,2,8
Name4979,Surname4979,8,9,5,2,9,10
Name4980,Surname4980,5,8,6,1,1,6
Name4981,Surname4981,7,7,4,4,3,9
Name4982,Surname4982,5,2,7,2,4,6
Name4983,Surname4983,6,9,3,2,3,7
Name4984,Surname4984,9,6,6,9,10,6
Name4985,Surname4985,3,9,9,1,1,10
Name4986,Surname4986,3,4,6,4,2,1
Name4987,Surname4987,2,3,5,7,1,8
Name4988,Surname4988,3,7,7,3,5,1
Name4989,Surname4989,8,5,1,2,8,10
Name4990,Surname4990,6,4,1,7,9,10
Name4991,Surname4991,6,9,8,9,10,2
Name4992,Surname4992,7,4,9,8,3,7
Name4993,Surname4993,3,7,1,6,6,6
Name4994,Surname4994,6,4,3,2,6,7
Name4995,Surname4995,8,5,3,5,2,4
Name4996,Surname4996,10,9,4,2,1,10
Name4997,Surname4997,3,3,1,5,10,5
Name4998,Surname4998,2,9,6,7,7,2
Name4999,Surname4999,2,5,1,5,7,5
Name5000,Surname5000,7,7,2,3,3,9
Name5001,Surname5001,4,5,1,6,1,10
Name5002,Surname5002,2,8,3,6,4,4
Name5003,Surname5003,10,3,1,1,10,3
Name5004,Surname5004,5,2,2,7,7,10
Name5005,Surname5005,3,7,9,7,1,1
Name5006,Surname5006,1,6,10,9,6,9
Name5007,Surname5007,6,7,7,5,1,9
Name5008,Surname5008,8,3,8,9,2,9
Name5009,Surname5009,9,5,6,9,4,3
Name5010,Surname5010,3,9,3,5,6,5
Name5011,Surname5011,6,7,3,1,7,8
Name5012,Surname5012,8,2,4,2,1,8
Name5013,Surname5013,9,3,1,9,5,6
Name5014,Surname5014,3,4,4,7,4,10
Name5015,Surname5015,3,9,2,6,4,5
Name5016,Surname5016,7,5,9,10,9,4
Name5017,Surname5017,8,10,6,8,10,1
Name5018,Surname5018,2,6,8,8,1,2
Name5019,Surname5019,3,3,10,2,4,10
Name5020,Surname5020,5,9,5,8,9,5
Name5021,Surname5021,3,3,7,1,4,4
Name5022,Surname5022,2,9,9,6,8,8
Name5023,Surname5023,9,7,9,8,1,9
Name5024,Surname5024,2,1,3,9,7,5
Name5025,Surname5025,10,1,3,4,7,8
Name5026,Surname5026,8,4,3,7,1,6
Name5027,Surname5027,4,9,1,10,6,1
Name5028,Surname5028,2,2,10,1,5,9
Name5029,Surname5029,6,3,6,4,5,9
Name5030,Surname5030,2,10,10,7,6,7
Name5031,Surname5031,5,7,2,4,8,5
Name5032,Surname5032,8,6,9,1,5,6
Name5033,Surname5033,5,10,5,6,7,7
Name5034,Surname5034,8,2,8,10,5,1
Name5035,Surname5035,2,2,2,9,4,5
Name5036,Surname5036,9,5,1,2,2,8
Name5037,Surname5037,9,4,4,8,8,5
Name5038,Surname5038,6,3,5,3,8,5
Name5039,Surname5039,9,4,6,6,3,1
Name5040,Surname5040,7,5,2,10,10,2
Name5041,Surname5041,10,3,8,4,7,10
Name5042,Surname5042,5,3,4,5,6,3
Name5043,Surname5043,5,8,2,4,10,2
Name5044,Surname5044,3,7,1,5,1,3
Name5045,Surname5045,5,9,5,1,2,5
Name5046,Surname5046,5,1,6,1,5,10
Name5047,Surname5047,9,7,4,10,7,7
Name5048,Surname5048,3,2,4,3,4,2
Name5049,Surname5049,4,8,7,7,1,3
Name5050,Surname5050,7,9,7,1,3,5
Name5051,Surname5051,8,1,7,10,6,8
Name5052,Surname5052,1,2,2,3,4,4
Name5053,Surname5053,6,8,9,1,2,8
Name5054,Surname5054,2,10,7,4,5,6
Name5055,Surname5055,5,2,2,2,10,7
Name5056,Surname5056,8,4,10,6,7,9
Name5057,Surname5057,10,2,1,2,8,7
Name5058,Surname5058,6,4,4,8,10,5
Name5059,Surname5059,4,1,10,6,6,1
Name5060,Surname5060,10,7,2,8,2,10
Name5061,Surname5061,5,7,4,9,1,7
Name5062,Surname5062,9,6,2,2,6,3
Name5063,Surname5063,1,3,7,7,7,3
Name5064,Surname5064,9,3,1,2,8,10
Name5065,Surname5065,1,2,2,3,10,7
Name5066,Surname5066,7,4,8,4,9,8
Name5067,Surname5067,7,3,4,9,10,4
Name5068,Surname5068,5,1,8,6,7,8
Name5069,Surname5069,6,6,7,1,7,1
Name5070,Surname5070,10,4,2,2,3,2
Name5071,Surname5071,6,10,6,9,7,6
Name5072,Surname5072,9,9,3,9,3,6
Name5073,Surname5073,2,5,5,1,6,8
Name5074,Surname5074,7,9,3,8,5,7
Name5075,Surname5075,7,1,7,1,7,3
Name5076,Surname5076,4,8,5,5,6,3
Name5077,Surname5077,2,6,9,10,9,2
Name5078,Surname5078,5,2,4,7,5,5
Name5079,Surname5079,8,4,1,7,4,3
Name5080,Surname5080,3,2,2,7,3,1
Name5081,Surname5081,7,1,3,5,6,1
Name5082,Surname5082,6,7,5,1,10,6
Name5083,Surname5083,2,3,6,8,8,3
Name5084,Surname5084,5,5,6,8,10,2
Name5085,Surname5085,10,6,1,7,9,6
Name5086,Surname5086,10,3,10,5,1,4
Name5087,Surname5087,7,5,10,5,6,6
Name5088,Surname5088,3,9,3,4,7,2
Name5089,Surname5089,9,2,4,3,7,6
Name5090,Surname5090,5,5,7,9,9,9
Name5091,Surname5091,1,1,9,10,4,5
Name5092,Surname5092,8,4,10,6,2,3
Name5093,Surname5093,9,5,7,3,4,5
Name5094,Surname5094,1,10,6,9,1,5
Name5095,Surname5095,3,8,1,6,10,3
Name5096,Surname5096,1,1,7,2,9,4
Name5097,Surname5097,5,4,10,2,2,2
Name5098,Surname5098,1,9,10,8,5,6
Name5099,Surname5099,1,8,2,2,7,6
Name5100,Surname5100,6,3,1,4,7,5
Name5101,Surname5101,5,10,4,3,10,1
Name5102,Surname5102,6,7,4,5,4,10
Name5103,Surname5103,9,1,9,4,2,8
Name5104,Surname5104,2,8,10,8,4,8
Name5105,Surname5105,1,7,10,4,10,1
Name5106,Surname5106,3,4,5,2,1,3
Name5107,Surname5107,7,4,9,7,8,10
Name5108,Surname5108,7,3,2,6,2,8
Name5109,Surname5109,3,2,1,1,7,1
Name5110,Surname5110,10,10,2,10,1,5
Name5111,Surname5111,2,8,5,1,10,5
Name5112,Surname5112,8,4,6,7,10,6
Name5113,Surname5113,2,5,8,2,6,6
Name5114,Surname5114,8,8,6,10,9,7
Name5115,Surname5115,6,10,1,3,3,2
Name5116,Surname5116,5,1,8,3,1,2
Name5117,Surname5117,9,10,3,3,8,5
Name5118,Surname5118,5,1,8,3,10,7
Name5119,Surname5119,6,9,7,4,10,8
Name5120,Surname5120,9,7,7,1,5,5
Name5121,Surname5121,10,4,9,6,10,8
Name5122,Surname5122,10,10,7,9,10,6
Name5123,Surname5123,4,10,6,3,7,1
Name5124,Surname5124,3,6,5,1,1,10
Name5125,Surname5125,2,4,1,4,3,2
Name5126,Surname5126,3,7,4,6,6,4
Name5127,Surname5127,8,5,6,9,7,5
Name5128,Surname5128,5,5,3,7,3,7
Name5129,Surname5129,9,1,10,2,2,5
Name5130,Surname5130,1,3,5,8,3,5
Name5131,Surname5131,9,1,2,8,6,1
Name5132,Surname5132,8,10,6,7,3,5
Name5133,Surname5133,9,10,10,1,4,7
Name5134,Surname5134,6,7,9,10,9,5
Name5135,Surname5135,6,8,9,4,3,6
Name5136,Surname5136,8,1,10,8,7,10
Name5137,Surname5137,6,1,3,9,4,8
Name5138,Surname5138,1,3,4,4,10,2
Name5139,Surname5139,4,8,8,5,9,6
Name5140,Surname5140,1,2,10,7,8,6
Name5141,Surname5141,8,1,6,1,10,10
Name5142,Surname5142,8,6,1,10,1,2
Name5143,Surname5143,7,9,2,9,10,4
Name5144,Surname5144,8,4,7,5,10,3
Name5145,Surname5145,1,7,3,10,8,7
Name5146,Surname5146,8,6,4,10,9,9
Name5147,Surname5147,4,7,10,2,9,5
Name5148,Surname5148,8,5,3,9,10,2
Name5149,Surname5149,7,4,5,4,1,9
Name5150,Surname5150,7,9,6,2,5,8
Name5151,Surname5151,9,2,3,8,10,2
Name5152,Surname5152,3,3,10,7,8,5
Name5153,Surname5153,5,10,8,7,2,10
Name5154,Surname5154,7,1,1,4,3,7
Name5155,Surname5155,3,8,4,6,1,9
Name5156,Surname5156,6,3,2,5,1,4
Name5157,Surname5157,8,3,8,9,1,4
Name5158,Surname5158,3,8,1,7,2,6
Name5159,Surname5159,5,10,4,5,6,5
Name5160,Surname5160,7,2,6,5,10,4
Name5161,Surname5161,10,8,2,9,8,1
Name5162,Surname5162,1,6,8,8,9,5
Name5163,Surname5163,1,9,5,8,2,8
Name5164,Surname5164,7,5,2,8,3,7
Name5165,Surname5165,3,5,1,1,7,5
Name5166,Surname5166,1,1,1,1,5,2
Name5167,Surname5167,7,5,9,7,4,6
Name5168,Surname5168,8,5,8,5,10,6
Name5169,Surname5169,8,4,4,9,1,3
Name5170,Surname5170,7,9,5,9,1,5
Name5171,Surname5171,9,8,5,7,4,4
Name5172,Surname5172,10,6,2,3,5,1
Name5173,Surname5173,9,6,4,9,4,2
Name5174,Surname5174,5,9,7,4,1,9
Name5175,Surname5175,3,3,10,2,2,6
Name5176,Surname5176,5,1,9,2,7,6
Name5177,Surname5177,5,5,9,7,7,1
Name5178,Surname5178,3,4,4,3,10,4
Name5179,Surname5179,9,8,4,8,8,10
Name5180,Surname5180,2,4,8,8,10,7
Name5181,Surname5181,7,6,6,4,2,1
Name5182,Surname5182,1,6,1,7,4,10
Name5183,Surname5183,9,7,10,2,4,10
Name5184,Surname5184,5,4,4,2,1,2
Name5185,Surname5185,4,8,9,4,1,5
Name5186,Surname5186,1,10,6,10,6,6
Name5187,Surname5187,2,10,3,3,5,5
Name5188,Surname5188,5,3,5,4,4,1
Name5189,Surname5189,3,5,5,1,7,2
Name5190,Surname5190,9,7,8,9,10,4
Name5191,Surname5191,5,5,7,5,8,8
Name5192,Surname5192,4,7,6,9,3,3
Name5193,Surname5193,5,2,7,8,10,6
Name5194,Surname5194,5,4,5,9,4,2
Name5195,Surname5195,9,9,7,7,8,4
Name5196,Surname5196,10,4,4,6,1,9
Name5197,Surname5197,6,8,10,10,2,6
Name5198,Surname5198,2,10,1,4,8,10
Name5199,Surname5199,5,1,1,4,3,1
Name5200,Surname5200,9,2,4,3,5,1
Name5201,Surname5201,7,3,5,7,2,1
Name5202,Surname5202,2,1,3,10,3,8
Name5203,Surname5203,4,10,2,5,4,6
Name5204,Surname5204,1,5,10,2,4,8
Name5205,Surname5205,9,3,4,4,10,10
Name5206,Surname5206,1,1,3,1,4,3
Name5207,Surname5207,6,1,8,10,4,10
Name5208,Surname5208,6,4,7,8,5,4
Name5209,Surname5209,2,9,8,2,3,10
Name5210,Surname5210,6,5,1,1,10,7
Name5211,Surname5211,6,5,5,2,9,4
Name5212,Surname5212,9,3,5,3,3,2
Name5213,Surname5213,9,4,5,2,8,7
Name5214,Surname5214,4,10,7,10,2,9
Name5215,Surname5215,8,8,5,3,9,10
Name5216,Surname5216,1,3,10,2,6,8
Name5217,Surname5217,3,6,1,8,5,4
Name5218,Surname5218,7,6,8,3,4,7
Name5219,Surname5219,1,2,3,5,9,4
Name5220,Surname5220,10,10,2,8,10,1
Name5221,Surname5221,5,1,9,6,2,8
Name5222,Surname5222,6,8,7,4,3,6
Name5223,Surname5223,4,6,8,10,3,9
Name5224,Surname5224,1,3,9,6,9,9
Name5225,Surname5225,4,8,8,7,5,1
Name5226,Surname5226,3,6,3,2,1,2
Name5227,Surname5227,3,1,5,10,9,1
Name5228,Surname5228,7,10,2,2,10,7
Name5229,Surname5229,6,1,6,7,2,1
Name5230,Surname5230,3,2,10,5,2,6
Name5231,Surname5231,8,1,8,1,6,2
Name5232,Surname5232,3,8,4,1,2,1
Name5233,Surname5233,8,8,6,8,7,10
Name5234,Surname5234,1,1,3,7,5,9
Name5235,Surname5235,8,9,1,7,8,6
Name5236,Surname5236,8,4,5,10,5,1
Name5237,Surname5237,1,5,7,5,10,7
Name5238,Surname5238,7,4,4,2,7,1
Name5239,Surname5239,10,8,7,1,5,7
Name5240,Surname5240,2,6,1,2,1,4
Name5241,Surname5241,4,10,5,4,10,8
Name5242,Surname5242,7,3,6,5,7,8
Name5243,Surname5243,8,1,9,7,9,9
Name5244,Surname5244,8,2,4,5,4,8
Name5245,Surname5245,8,5,3,10,1,5
Name5246,Surname5246,5,8,9,5,6,10
Name5247,Surname5247,4,5,9,3,1,6
Name5248,Surname5248,8,1,6,2,6,5
Name5249,Surname5249,5,8,7,8,1,8
Name5250,Surname5250,2,2,3,9,1,5
Name5251,Surname5251,3,1,1,10,9,4
Name5252,Surname5252,3,5,4,6,5,1
Name5253,Surname5253,10,6,5,5,4,8
Name5254,Surname5254,2,5,6,6,10,5
Name5255,Surname5255,2,8,5,10,3,7
Name5256,Surname5256,8,1,6,5,2,7
